"185606716,Pittsburgh,PA,40.47,-79.95"
"14318995,Pittsburgh,PA,40.36,-80.06"
"97781832,Pittsburgh,PA,40.44,-79.96"
"96349542,Pittsburgh,PA,40.45,-79.91"
"26545572,Pittsburgh,PA,40.55,-80.04"
"150092852,Pittsburgh,PA,40.47,-79.92"
"9283917,Pittsburgh,PA,40.44,-80.07"
"10682437,Pittsburgh,PA,40.44,-80.07"
"14535079,Pittsburgh,PA,40.55,-80.04"
"188547412,Pittsburgh,PA,40.4,-80.04"
"9629390,Allison Park,PA,40.57,-79.97"
"190494785,Pittsburgh,PA,40.44,-79.96"
"12564438,Pittsburgh,PA,40.47,-79.95"
"160642262,Pittsburgh,PA,40.43,-79.95"
"13387848,Pittsburgh,PA,40.47,-79.96"
"183079114,Cranberry Twp,PA,40.71,-80.11"
"190545096,Pittsburgh,PA,40.35,-79.98"
"139408272,Pittsburgh,PA,40.45,-79.99"
"134063492,Pittsburgh,PA,40.44,-80.07"
"136103582,Pittsburgh,PA,40.46,-80.03"
"139146502,Pittsburgh,PA,40.45,-79.99"
"83050032,Pittsburgh,PA,40.47,-79.95"
"190752805,Pittsburgh,PA,40.55,-80.04"
"188255014,Greensburg,PA,40.3,-79.54"
"185610975,Pittsburgh,PA,40.43,-79.92"
"135270732,Pittsburgh,PA,40.47,-79.95"
"187045093,Pittsburgh,PA,40.44,-79.96"
"183590134,Pittsburgh,PA,40.43,-79.92"
"187828407,Pittsburgh,PA,40.45,-79.99"
"72448892,Pittsburgh,PA,40.47,-79.95"
"113621812,Pittsburgh,PA,40.4,-79.97"
"96833492,Pittsburgh,PA,40.5,-79.91"
"11355325,Pittsburgh,PA,40.45,-79.91"
"79506002,Pune,,18.53,73.84"
"162458792,Pittsburgh,PA,40.47,-79.95"
"72444322,Pittsburgh,PA,40.47,-79.95"
"55399742,Pittsburgh,PA,40.43,-79.95"
"12690196,Pittsburgh,PA,40.45,-79.93"
"183789788,Bethel Park,PA,40.32,-80.04"
"191181357,Pittsburgh,PA,40.45,-79.99"
"158372392,Fajardo,PR,18.33,-65.66"
"4059111,Pittsburgh,PA,40.42,-79.98"
"165794972,Sewickley,PA,40.55,-80.15"
"39358872,Pittsburgh,PA,40.47,-79.95"
"187960593,Pittsburgh,PA,40.47,-79.95"
"49813702,Pittsburgh,PA,40.47,-79.92"
"8862044,Pittsburgh,PA,40.48,-79.75"
"11280470,Berea,OH,41.37,-81.86"
"151684302,Allison Park,PA,40.57,-79.97"
"71629052,Cranberry Twp,PA,40.71,-80.11"
"187080668,Pittsburgh,PA,40.47,-79.95"
"191529798,Pittsburgh,PA,40.45,-79.99"
"40896,Pittsburgh,PA,40.43,-79.89"
"190079944,Sewickley,PA,40.55,-80.15"
"184995195,Pittsburgh,PA,40.45,-79.99"
"108481672,Pittsburgh,PA,40.52,-80.04"
"155349902,Pittsburgh,PA,40.45,-79.99"
"103763912,Pittsburgh,PA,40.47,-79.95"
"133055982,Pittsburgh,PA,40.45,-79.99"
"4896371,Glenshaw,PA,40.52,-79.95"
"8333103,Pittsburgh,PA,40.45,-79.99"
"190445947,Sewickley,PA,40.55,-80.15"
"76844292,Pittsburgh,PA,40.47,-79.95"
"117785642,Canonsburg,PA,40.27,-80.15"
"6520713,Pittsburgh,PA,40.45,-79.99"
"183308024,Mars,PA,40.7,-80.07"
"65607412,Pittsburgh,PA,40.45,-79.99"
"163987882,Pittsburgh,PA,40.42,-79.98"
"87293232,Cleveland,OH,41.5,-81.55"
"59656722,North Versailles,PA,40.39,-79.83"
"135272592,Pittsburgh,PA,40.45,-79.99"
"66476212,Pittsburgh,PA,40.44,-80.07"
"185701988,Pittsburgh,PA,40.47,-79.95"
"10214849,Pittsburgh,PA,40.4,-79.97"
"155380482,Cranberry Twp,PA,40.71,-80.11"
"78611292,Pittsburgh,PA,40.47,-79.95"
"147542422,Pittsburgh,PA,40.43,-79.92"
"166978612,Pittsburgh,PA,40.47,-79.95"
"73462702,Pittsburgh,PA,40.47,-79.95"
"180197962,Pittsburgh,PA,40.43,-79.89"
"163807172,Cranberry Twp,PA,40.71,-80.11"
"48089942,Pittsburgh,PA,40.55,-80.04"
"217933,Pittsburgh,PA,40.44,-79.95"
"98154402,Pittsburgh,PA,40.45,-79.98"
"1066772,Youngstown,OH,41.1,-80.66"
"183635336,Pittsburgh,PA,40.45,-79.98"
"182953810,Canonsburg,PA,40.27,-80.15"
"11901370,Pittsburgh,PA,40.47,-79.95"
"86253922,Pittsburgh,PA,40.43,-79.97"
"85356822,Pittsburgh,PA,40.43,-79.92"
"143575572,Pittsburgh,PA,40.45,-79.91"
"114415412,Pittsburgh,PA,40.38,-80.04"
"73443922,Pittsburgh,PA,40.44,-79.96"
"177944032,Pittsburgh,PA,40.42,-79.98"
"65157452,Olmsted Falls,OH,41.38,-81.92"
