0,1405887,1
1,23558137,5
2,1477047,1
3,1056614,1
4,1074457,2
5,24013067,1
6,23691216,1
7,23999255,1
8,20771402,4
9,1085669,1
10,816398,1
11,674917,1
12,12495712,1
13,11251872,1
14,14215392,1
15,17778672,1
16,861615,1
17,120810,1
18,674828,1
19,24143509,1
20,738078,1
21,7670402,3
22,377244,3
23,24143497,0
24,13138812,1
25,1226521,1
26,948011,1
27,969038,1
28,12956142,1
29,112937,1
30,23747461,4
31,1161333,1
32,14701002,1
33,23942660,1
34,23802318,1
35,24192160,4
36,563624,1
37,18517682,1
38,23722927,5
39,8040282,1
40,6642862,1
41,23831562,1
42,3774262,1
43,18630612,4
44,24138037,1
45,18225742,1
46,8687792,1
47,24078122,4
48,6598742,4
49,24067793,2
50,23877731,1
51,2096281,4
52,158916,0
53,19584142,1
54,17223972,1
55,1438873,1
56,23410252,1
57,4643142,1
58,19765222,1
59,23934258,1
60,7821902,1
61,10559182,4
62,24024786,4
63,18095142,1
64,1267847,1
65,24077799,0
66,754565,1
67,23995722,5
68,23612354,1
69,23883039,1
70,1450785,1
71,1254629,0
72,558189,0
73,1122073,1
74,15597412,1
75,978650,1
76,12921352,1
77,731596,0
78,938297,1
79,24102008,1
80,24075973,1
81,23736080,1
82,13254552,1
83,822670,1
84,24104397,1
85,23769367,1
86,835698,1
87,1594958,1
88,6838692,1
89,1015384,1
90,22170312,1
91,23704317,1
92,20348552,1
93,570488,1
94,24018257,1
95,23530350,1
96,23949897,1
97,889145,4
98,23704137,1
99,18444232,1
100,23964667,1
101,23530353,1
102,23703940,1
103,856403,1
104,1403851,1
105,9126032,1
106,16266372,1
107,21776612,1
108,1584182,0
109,783159,1
110,814077,1
111,6229922,1
112,674849,1
113,1054771,1
114,4869282,1
115,9877572,1
116,9084142,2
117,23740790,1
118,335676,1
119,1055186,1
120,969027,5
121,674839,4
122,836419,1
123,6814352,1
124,8350162,1
125,24044351,1
126,689526,4
127,1092762,1
128,17111332,5
129,14048792,3
130,4971712,1
131,24053586,1
132,23781324,1
133,11892872,2
134,14516412,4
135,10654802,3
136,23826462,3
137,1308714,1
138,24131401,1
139,11442842,1
140,20804532,1
141,1545901,1
142,23626200,6
143,20780262,1
144,2576351,1
145,18164272,1
146,20510472,1
147,1854861,1
148,674812,1
149,23642275,1
150,11666052,1
151,12816712,1
152,911421,5
153,8337782,1
154,1136838,4
155,937447,1
156,15594022,1
157,727351,1
158,852775,1
159,8129432,6
160,721440,1
161,24187292,1
162,23998769,1
163,997661,1
164,23923760,1
165,4759112,1
166,22100192,4
167,23797045,1
168,7588462,1
169,23592287,1
170,8626252,1
171,3017921,1
172,24173140,1
173,23976966,1
174,740042,1
175,24033346,2
176,674836,1
177,3963902,4
178,9933862,4
179,1108438,0
180,24053265,1
181,1013607,1
182,674802,4
183,8659062,1
184,24038997,1
185,955603,1
186,24024710,3
187,24142157,1
188,6434262,3
189,22802542,1
190,23475652,1
191,24063288,4
192,11825272,1
193,17956022,1
194,19695892,1
195,20158732,4
196,18838672,1
197,2539771,4
198,4708992,1
199,24095341,1
200,19515162,1
201,10657782,1
202,1059488,1
203,23909084,1
204,763021,1
205,24103460,3
206,879741,0
207,12533622,1
208,24068648,1
209,23676949,1
210,12733572,1
211,24154310,1
212,17499532,1
213,10279342,1
214,308361,1
215,23585477,1
216,14167812,0
217,833058,5
218,17499542,1
219,24013737,1
220,23917876,1
221,24184871,1
222,23771672,1
223,24158661,5
224,6532322,1
225,23596545,1
226,23883769,0
227,1154790,0
228,23586831,1
229,23670776,1
230,22446562,1
231,14838612,1
232,24131243,1
233,17841722,1
234,20785082,1
235,24071135,1
236,23662715,1
237,23825584,1
238,23625436,1
239,24153444,1
240,23935278,1
241,24147961,1
242,23771661,1
243,23698667,1
244,15182542,1
245,24103445,1
246,1383936,1
247,24070496,1
248,1095802,5
249,706800,1
250,1246313,0
251,6634392,1
252,17606382,5
253,24090568,1
254,14192352,1
255,283798,0
256,998130,0
257,686157,1
258,24073177,1
259,23849762,1
260,674810,1
261,10137112,1
262,24133755,4
263,1570751,5
264,1043879,1
265,14588162,1
266,674855,5
267,3113461,1
268,23918422,1
269,23935061,1
270,1238543,1
271,23647886,1
272,16905892,1
273,1575754,1
274,1134091,1
275,8387302,1
276,14757012,1
277,22627552,1
278,1099760,1
279,24048748,3
280,8773432,1
281,19225842,1
282,1324446,1
283,24145935,1
284,3742912,1
285,1344683,1
286,10091662,1
287,10681362,1
288,24071905,1
289,10910102,1
290,13720702,1
291,4915282,1
292,24061896,0
293,23485143,1
294,1362732,1
295,1219097,1
296,24037901,5
297,19939642,1
298,24013247,1
299,19617192,1
300,706466,2
301,24151238,0
302,12407112,5
303,24021701,1
304,24106427,1
305,487882,1
306,795889,1
307,6195892,1
308,24042969,1
309,1368063,1
310,313464,0
311,1396263,1
312,729514,4
313,2211961,1
314,1035990,1
315,1120340,1
316,23488720,1
317,18344942,1
318,3865112,4
319,1423688,1
320,1558061,1
321,981790,5
322,17012432,6
323,16440832,1
324,674831,3
325,24032123,1
326,952689,1
327,9023432,6
328,24102403,1
329,3789242,6
330,293803,1
331,23249832,1
332,986923,1
333,376852,3
334,18632532,1
335,1102185,7
336,24186324,1
337,24137944,2
338,24167149,2
339,12909212,1
340,24009567,4
341,295623,2
342,1017057,1
343,1080982,4
344,24094014,2
345,808122,5
346,14797382,4
347,15469772,1
348,3814592,1
349,4454242,4
350,23538792,1
351,23961730,0
352,1114957,6
353,20911842,6
354,23499698,1
355,23786211,1
356,977544,4
357,23988024,4
358,23874665,1
359,23683436,7
360,5602632,2
361,21116272,1
362,708815,5
363,21653462,3
364,24025425,5
365,23892914,1
366,872309,7
367,23752680,4
368,15309262,0
369,23834479,1
370,945930,1
371,24066471,1
372,24077791,0
373,5581882,7
374,24152495,2
375,23624929,1
376,995195,5
377,6759402,1
378,1929781,1
379,24051015,1
380,1060183,3
381,13934212,1
382,24059211,6
383,1006725,4
384,24067670,7
385,12595442,0
386,12289292,2
387,18691112,1
388,23611170,1
389,23524084,2
390,18710302,7
391,4816402,3
392,20841982,1
393,1630673,1
394,723199,0
395,6725102,6
396,15534812,1
397,3035311,1
398,24035056,7
399,23997447,1
400,24206245,1
401,5107642,7
402,24077814,1
403,23583711,4
404,23981318,1
405,24052605,7
406,858565,6
407,23813675,6
408,5351532,1
409,810447,1
410,8062982,6
411,24106050,1
412,24132999,3
413,12034602,2
414,931277,7
415,24198197,3
416,24216603,4
417,854288,4
418,24076333,1
419,674813,3
420,20190062,5
421,24181034,2
422,23605057,1
423,674857,6
424,24194981,1
425,9519742,4
426,21659022,7
427,949143,4
428,24012359,5
429,5431112,1
430,22996552,0
431,23690449,3
432,18616592,1
433,556179,1
