716,23946214,9
717,24029281,10
718,13391152,7
719,16710822,9
720,24063400,10
721,23980769,9
722,8474052,9
723,1525133,11
724,19520582,9
725,24086688,9
726,24115582,2
727,15717312,9
728,24028070,6
729,14482852,9
730,20727282,9
731,765794,10
732,23047182,9
733,16092122,9
734,23715707,9
735,23279162,10
736,23726186,9
737,24085367,9
738,1403760,11
739,15280752,9
740,2962941,5
741,23570158,9
742,13777322,9
743,5685902,8
744,10850102,9
745,4347322,8
746,18440092,9
747,10221962,2
748,12484142,9
749,23791252,1
750,23672637,9
751,23592893,9
752,24053369,9
753,23859888,9
754,24101137,9
755,8402532,9
756,23776162,9
757,16974432,9
758,17049542,9
759,20092502,9
760,985429,9
761,24143533,9
762,15176822,2
763,24045667,2
764,24113373,9
765,23725524,9
766,24004962,9
767,23573374,9
768,24184061,9
769,18067952,9
770,445926,0
771,3188191,6
772,604556,9
773,18043902,9
774,20983392,11
775,23682801,9
776,23747047,9
777,15576512,9
778,23940269,6
779,19507552,9
780,24142718,9
781,737341,9
782,18684512,9
783,23115352,10
784,20791592,9
785,24099388,11
786,18765232,9
787,23879781,9
788,19036712,9
789,24148171,9
790,23548667,9
791,1259672,9
792,1371305,9
793,24040789,9
794,24076709,2
795,24064042,9
796,23583596,9
797,23920977,9
798,24130075,2
799,23477578,9
800,23668599,9
801,14563582,0
802,24175524,9
803,23585852,9
804,24020323,9
805,24178588,9
806,24142553,9
807,13063412,9
808,19365122,1
809,24024618,9
810,23551230,0
811,12251082,9
812,1684381,9
813,2512221,9
814,3813472,9
815,24060864,9
816,1051762,9
817,19023012,9
818,688927,9
819,6534082,9
820,17808052,9
821,23028852,3
822,9733902,9
823,15264082,9
824,23964852,9
825,24124887,10
826,23831383,9
827,23727242,0
828,16628452,11
829,22685752,11
830,23132172,9
831,21497382,1
832,23845040,9
833,24046972,9
834,10191762,9
835,6673642,9
836,22331022,9
837,23805052,9
838,12703662,9
839,838852,9
840,725985,9
841,3170301,2
842,3811682,9
843,11282242,9
844,20293032,9
845,5251462,2
846,23979943,9
847,24029491,9
848,24038739,9
849,23869891,9
850,23571659,9
851,15268032,9
852,23571645,9
853,24108125,1
854,24126127,6
855,23794982,9
856,24004423,9
857,23558994,9
858,24153637,9
859,23904208,9
860,12366372,9
861,23939260,1
862,18864182,9
863,23816800,9
864,23886672,9
865,23953443,8
866,23918732,8
867,24098385,9
868,24036008,9
869,6769182,9
870,10350782,9
871,23995006,9
872,18711172,9
873,24073797,9
874,24121398,9
875,24151469,9
876,23996667,9
877,23697967,4
878,987649,1
879,24195429,9
880,23810132,8
881,23935791,9
882,992314,9
883,23849046,4
884,23888770,9
885,23819914,9
886,296303,8
887,951390,4
888,23491338,4
889,23750491,9
890,4029452,8
891,680153,9
892,674850,9
893,770074,9
894,16818692,8
895,1196181,9
896,24190441,8
897,24113189,9
898,294173,4
899,15695682,2
900,23992378,9
901,948333,9
902,23580435,9
903,24101336,9
904,1483262,1
905,14944652,9
906,6046812,9
907,882028,10
908,24028206,10
909,23828949,9
910,23509903,2
911,24137872,9
912,24105281,2
913,17358422,9
914,24146853,9
915,23953556,9
916,24013406,9
917,24072727,9
918,23549156,9
919,23608220,9
920,2740061,9
921,23816587,2
922,23639625,9
923,1448819,9
924,23583639,2
925,9522382,2
926,1340242,9
927,7656232,9
928,687679,9
929,19012202,9
930,322450,9
931,23966026,2
932,18340672,9
933,1161896,9
934,22264822,4
935,870565,9
936,736900,9
937,23607152,9
938,23787541,6
939,23595691,9
940,24064072,9
941,23605356,2
942,18270062,9
943,18710832,9
944,24173715,9
945,23626281,9
946,24127875,9
947,18715002,9
948,23633677,9
949,24108636,9
950,5817072,9
951,14335202,9
952,11173292,0
953,23652384,1
954,24140617,9
955,23653272,9
956,1356492,1
957,24004147,6
958,14181172,9
959,18908632,10
960,24166969,9
961,24020106,0
962,19873162,1
963,24167724,9
964,24100137,9
965,24100160,9
966,24100151,9
967,24111986,9
968,23867962,10
969,23702087,9
970,23987762,9
971,23784103,9
972,14639642,9
973,14451612,9
974,23727609,9
975,22138682,9
976,9005732,9
977,348633,9
978,9909332,9
979,1009923,9
980,15828292,9
981,7370702,9
982,23816662,9
983,23768174,9
984,14170592,9
985,23777050,9
986,24008796,9
987,23791414,6
988,17593882,9
989,23811729,9
990,23816056,1
991,23824880,9
992,23572877,6
993,5876572,9
994,20945062,2
995,24005380,9
996,8351232,9
997,23845751,9
998,23875882,9
999,6271962,3
1000,23856160,2
1001,23856167,6
1002,22819422,9
1003,22656532,9
1004,17576652,9
1005,23861546,9
1006,23860634,9
1007,4307832,9
1008,23983741,9
1009,24225071,1
1010,23860835,9
1011,735248,9
1012,24063307,7
1013,23881432,9
1014,23881429,9
1015,23997318,9
1016,23627993,2
1017,24092941,9
1018,17160552,9
1019,24106485,9
1020,24108943,1
1021,23993188,9
1022,23971302,9
1023,24006360,9
1024,1126073,9
1025,21102912,9
1026,24057356,9
1027,23802821,9
1028,16849332,9
1029,23994892,9
1030,24164701,9
1031,24048773,11
1032,23973401,9
1033,17139572,9
1034,19450312,2
1035,17069652,9
1036,5109072,9
1037,919415,9
1038,12449062,9
1039,5892602,9
1040,23941462,9
1041,9019432,9
1042,23966612,9
1043,23943094,9
1044,24095274,0
1045,24162100,9
1046,6071822,2
1047,24204796,9
1048,24147075,9
1049,7042652,1
1050,24083026,2
1051,24054511,9
1052,24062848,6
1053,24083285,11
1054,22919942,9
1055,23958116,9
1056,23955740,9
1057,23979029,6
1058,24079617,9
1059,24002203,9
1060,24002582,9
1061,6471662,6
1062,24032308,2
1063,24097200,9
1064,24013847,10
1065,24009040,1
1066,24057893,9
1067,24207859,9
1068,695692,1
1069,925227,6
1070,12708072,6
1071,24037243,9
1072,19653902,9
1073,8768792,9
1074,24044336,8
1075,24042391,9
1076,23652067,0
1077,23767889,9
1078,766103,5
1079,23622534,2
1080,24053881,11
1081,24053562,9
1082,24055311,9
1083,1205252,9
1084,24073267,9
1085,24072751,9
1086,17263282,9
1087,24072768,9
1088,24086474,9
1089,24088725,10
1090,24104116,9
1091,3473162,2
1092,23947017,9
1093,24158187,9
1094,674826,9
1095,24178223,9
1096,24147086,11
1097,370414,9
1098,15995962,9
1099,24171907,11
1100,24191241,2
1101,24185931,9
1102,1555249,9
1103,23910433,9
1104,722961,9
