224205397,amp,tour,cruise
224205611,happy,pm,hour
224206853,data,learn,talk
224207296,game,play,players
224207429,game,play,players
224207438,film,life,world
224207573,data,learn,talk
224207598,data,learn,talk
224207755,group,work,many
224207777,data,learn,talk
224207891,happy,pm,hour
224207929,us,event,community
224207943,us,event,community
224208034,data,learn,talk
224208417,church,st,mass
224212228,amp,tour,cruise
224212779,amp,tour,cruise
224213045,well,come,us
224213324,us,event,community
224213861,university,pm,center
224213884,film,life,world
224213980,film,life,world
224215941,well,come,us
224218035,us,event,community
224218875,film,life,world
224220990,lunch,pm,attend
224221031,lunch,pm,attend
224221187,data,learn,talk
224221328,happy,pm,hour
224223023,film,life,world
224223171,well,come,us
224223271,happy,pm,hour
224223381,happy,pm,hour
224223436,happy,pm,hour
224223457,happy,pm,hour
224228582,happy,pm,hour
224228738,happy,pm,hour
224240843,well,come,us
224241209,us,games,sign
224245303,please,may,come
224248573,pm,parking,meet
224249478,well,come,us
224249576,us,event,community
224251695,event,players,play
224252040,well,come,us
224254369,pm,show,comedy
224256626,pm,parking,meet
224256926,happy,pm,hour
224258634,well,come,us
224259555,park,august,free
224261079,well,come,us
224265510,film,life,world
224266735,group,work,many
224266780,please,may,come
224269782,film,life,world
224270298,film,life,world
224270324,film,life,world
224276238,please,may,come
224281840,park,outdoor,mall
224282270,please,also,tickets
224284504,film,life,world
224285734,please,also,tickets
224286462,please,may,come
224287265,music,bring,play
224289698,well,come,us
224290857,event,food,amp
224291019,event,food,amp
224300230,music,bring,play
224300263,well,come,us
224300347,event,players,play
224306868,data,learn,talk
224307150,park,august,free
224308735,please,may,come
224309244,data,learn,talk
224310101,well,come,us
224312140,university,pm,center
224312227,church,st,mass
224316971,lesson,energy,healing
224319829,data,learn,talk
224320058,please,also,tickets
224323147,please,may,come
224326115,dance,salsa,lesson
224326122,dance,salsa,lesson
224326139,dance,salsa,lesson
224331499,group,work,many
224332574,pm,show,comedy
224333623,pm,show,comedy
224333684,pm,show,comedy
224333700,pm,show,comedy
224334292,music,jazz,concert
224335144,park,august,free
224336392,amp,tour,cruise
224337591,amp,tour,cruise
224340168,pm,parking,meet
224340276,skate,class,pm
224340281,park,august,free
224348286,church,st,mass
224352068,pm,show,comedy
224352098,pm,show,comedy
224352142,pm,show,comedy
224355703,well,come,us
224356838,please,may,come
224357183,pm,show,comedy
224358273,lesson,energy,healing
224360666,well,come,us
224363043,well,come,us
224363550,film,life,world
224363707,church,st,mass
224363745,church,st,mass
224363809,park,outdoor,mall
224363926,park,outdoor,mall
224363971,church,st,mass
224364018,church,st,mass
224364077,park,outdoor,mall
224365215,event,food,amp
224365666,event,food,amp
224366025,film,life,world
224371951,park,outdoor,mall
224374595,event,food,amp
224375501,film,life,world
224375631,us,event,community
224377349,games,th,weekend
224377696,dance,salsa,lesson
224378735,film,life,world
224380273,well,come,us
224381986,pm,show,comedy
224383982,please,also,tickets
224384596,group,work,many
224385034,church,st,mass
224386430,please,also,tickets
224388296,church,st,mass
224389313,please,also,tickets
224390062,class,free,pm
224391412,please,also,tickets
224392015,happy,pm,hour
224392030,happy,pm,hour
224392391,music,bring,play
224398770,pm,show,comedy
224399406,please,also,tickets
224400739,pm,parking,meet
224401992,data,learn,talk
224403836,data,learn,talk
224405082,please,may,come
224411569,well,come,us
224416840,well,come,us
224417455,film,life,world
224422147,data,learn,talk
224422460,event,food,amp
224422563,well,come,us
224422929,please,may,come
224425377,class,free,pm
224426448,please,also,tickets
224430699,us,games,sign
224433396,amp,tour,cruise
224433564,amp,tour,cruise
224433652,amp,tour,cruise
224436452,music,bring,play
224440150,well,come,us
224440352,pm,parking,meet
224441342,pm,parking,meet
224441838,pm,parking,meet
224448033,well,come,us
224448821,data,learn,talk
224449537,pm,parking,meet
224450381,film,life,world
224450385,group,work,many
224450505,film,life,world
224450835,game,play,players
224451961,pm,show,comedy
224465418,games,th,weekend
224467382,us,event,community
224471881,class,beginners,yoga
224474352,well,come,us
224475110,church,st,mass
224475332,pm,parking,meet
224477760,lesson,energy,healing
224477801,park,august,free
224477923,pm,show,comedy
224477985,group,work,many
224477995,pm,show,comedy
224478354,pm,show,comedy
224478844,film,life,world
224481211,please,also,tickets
224481224,class,free,pm
224482279,pm,show,comedy
224482281,pm,show,comedy
224482299,pm,show,comedy
224492089,park,outdoor,mall
224499082,amp,tour,cruise
224499318,please,also,tickets
224502305,well,come,us
224511547,class,beginners,yoga
224511623,pm,parking,meet
224513918,lunch,pm,attend
224514152,well,come,us
224520456,pm,show,comedy
224521263,club,gear,course
224525148,dance,salsa,lesson
224525450,please,may,come
224527342,game,play,players
224527865,film,life,world
224527974,film,life,world
224528128,park,august,free
224529005,class,free,pm
224531007,please,also,tickets
224531545,group,work,many
224532897,group,work,many
224534567,well,come,us
224534972,pm,show,comedy
224537387,well,come,us
224538020,event,food,amp
224538279,us,event,community
224538587,well,come,us
224538641,music,bring,play
224539356,us,event,community
224539371,us,event,community
224539409,us,event,community
224539558,us,event,community
224539628,us,event,community
224539771,us,event,community
224539982,university,pm,center
224544644,pm,parking,meet
224544750,well,come,us
224546451,film,life,world
224546811,film,life,world
224547157,church,st,mass
224547198,well,come,us
224547416,dance,salsa,lesson
224548991,club,gear,course
224552538,church,st,mass
224559373,university,pm,center
224559694,data,learn,talk
224559734,park,outdoor,mall
224560002,music,jazz,concert
224561190,please,may,come
224561566,park,august,free
224564093,skate,class,pm
224566420,data,learn,talk
224569597,amp,tour,cruise
224573004,lesson,energy,healing
224573904,amp,tour,cruise
224581836,please,also,tickets
224583910,well,come,us
224584838,church,st,mass
224584892,church,st,mass
224584925,church,st,mass
224585856,university,pm,center
224589554,well,come,us
224590482,pm,show,comedy
224591687,well,come,us
224592256,group,work,many
224593223,lesson,energy,healing
224595296,well,come,us
224596961,class,beginners,yoga
224597928,please,also,tickets
224597977,well,come,us
224598242,group,work,many
224598641,music,jazz,concert
224599580,please,also,tickets
224599619,please,also,tickets
224601822,please,may,come
224606195,park,outdoor,mall
224606430,event,food,amp
224606838,well,come,us
224607959,us,games,sign
224609195,well,come,us
224609329,well,come,us
224610040,well,come,us
224610411,group,work,many
224612159,us,event,community
224612712,group,work,many
224616094,film,life,world
224617187,church,st,mass
224618264,park,august,free
224622867,lesson,energy,healing
224631184,data,learn,talk
224631814,game,play,players
224631944,well,come,us
224633879,lesson,energy,healing
224636791,class,free,pm
224637403,event,food,amp
224638330,well,come,us
224639169,please,may,come
224648306,please,also,tickets
224651792,university,pm,center
224652251,lesson,energy,healing
224653546,please,also,tickets
224656545,park,august,free
224657605,games,th,weekend
224660604,vegan,food,raw
224660634,us,games,sign
224661540,happy,pm,hour
224663225,film,life,world
224667019,church,st,mass
224667977,happy,pm,hour
224668069,pm,parking,meet
224668639,games,th,weekend
224672445,data,learn,talk
224673357,group,work,many
224673376,club,gear,course
224673412,group,work,many
224673498,dance,salsa,lesson
224676115,please,also,tickets
224678728,please,also,tickets
224682154,pm,parking,meet
224682684,church,st,mass
224682746,film,life,world
224683262,park,outdoor,mall
224687841,film,life,world
224687948,film,life,world
224687993,music,jazz,concert
224688659,data,learn,talk
224689198,park,outdoor,mall
224689447,class,free,pm
224690435,us,event,community
224690918,lesson,energy,healing
224691674,happy,pm,hour
224693216,pm,show,comedy
224693238,please,also,tickets
224695263,pm,show,comedy
224695599,pm,show,comedy
224695688,pm,show,comedy
224696961,park,outdoor,mall
224697085,church,st,mass
224697123,church,st,mass
224697255,church,st,mass
224709472,happy,pm,hour
224709559,happy,pm,hour
224709591,church,st,mass
224709625,church,st,mass
224709767,event,food,amp
224709858,group,work,many
224710840,park,august,free
224713520,music,jazz,concert
224713543,music,jazz,concert
224713903,university,pm,center
224714993,church,st,mass
224715449,well,come,us
224720565,well,come,us
224720912,group,work,many
224721405,skate,class,pm
224722564,university,pm,center
224723668,amp,tour,cruise
224723904,pm,parking,meet
224724354,games,th,weekend
224724359,well,come,us
224724377,data,learn,talk
224725025,us,event,community
224725060,us,event,community
224731812,church,st,mass
224738306,university,pm,center
224739005,pm,show,comedy
224739284,lesson,energy,healing
224739317,music,bring,play
224740923,well,come,us
224742337,please,also,tickets
224743318,class,free,pm
224743482,music,jazz,concert
224744340,data,learn,talk
224744383,data,learn,talk
224744401,well,come,us
224744431,data,learn,talk
224746324,music,bring,play
224750104,well,come,us
224750959,pm,show,comedy
224753510,church,st,mass
224754155,game,play,players
224754315,pm,parking,meet
224755361,please,may,come
224756654,event,food,amp
224757259,please,may,come
224757401,class,beginners,yoga
224761339,data,learn,talk
224761689,park,outdoor,mall
224761926,park,outdoor,mall
224762574,well,come,us
224762623,class,free,pm
224763404,well,come,us
224764601,dance,salsa,lesson
224765594,group,work,many
224767860,us,games,sign
224769182,music,bring,play
224770438,university,pm,center
224771520,film,life,world
224771608,film,life,world
224771727,game,play,players
224774566,please,may,come
224777453,film,life,world
224778909,university,pm,center
224783569,class,free,pm
224783604,class,free,pm
224788588,park,august,free
224791840,well,come,us
224794292,pm,show,comedy
224795452,church,st,mass
224796224,park,august,free
224803238,data,learn,talk
224804879,film,life,world
224806499,pm,parking,meet
224809728,event,food,amp
224810004,event,food,amp
224810298,event,food,amp
224810389,university,pm,center
224810471,group,work,many
224810550,club,gear,course
224812639,well,come,us
224814025,class,free,pm
224815943,film,life,world
224819080,game,play,players
224821439,event,food,amp
224823708,park,outdoor,mall
224824151,film,life,world
224825570,university,pm,center
224825837,pm,show,comedy
224827996,park,outdoor,mall
224829932,lesson,energy,healing
224832460,us,event,community
224837365,film,life,world
224839640,skate,class,pm
224840300,park,august,free
224840512,pm,parking,meet
224840833,lesson,energy,healing
224845511,church,st,mass
224845524,church,st,mass
224846191,well,come,us
224846303,class,beginners,yoga
224846326,class,beginners,yoga
224847567,pm,show,comedy
224847840,data,learn,talk
224848921,university,pm,center
224848924,park,outdoor,mall
224848990,park,outdoor,mall
224849458,university,pm,center
224849686,please,may,come
224850240,park,outdoor,mall
224851056,lunch,pm,attend
224851691,us,event,community
224851744,us,event,community
224851859,game,play,players
224855213,music,jazz,concert
224857507,film,life,world
224857605,film,life,world
224858218,pm,parking,meet
224858427,university,pm,center
224864715,church,st,mass
224867341,please,may,come
224867356,please,may,come
224878129,class,free,pm
224879205,event,food,amp
224879529,group,work,many
224881609,film,life,world
224885386,park,outdoor,mall
224888344,university,pm,center
224888695,lesson,energy,healing
224890347,pm,parking,meet
224890896,well,come,us
224892234,park,august,free
224894179,church,st,mass
224896394,class,beginners,yoga
224896600,vegan,food,raw
224897927,please,also,tickets
224897982,film,life,world
224898804,us,event,community
224899076,us,event,community
224899241,pm,parking,meet
224900331,church,st,mass
224900429,church,st,mass
224900479,music,jazz,concert
224900867,church,st,mass
224902007,church,st,mass
224902078,church,st,mass
224902700,lesson,energy,healing
224903197,event,food,amp
224903546,please,also,tickets
224905370,event,food,amp
224905454,event,food,amp
224905536,event,food,amp
224905603,well,come,us
224906512,class,free,pm
224907214,event,food,amp
224907256,class,beginners,yoga
224907963,pm,show,comedy
224908870,group,work,many
224910026,us,event,community
224914340,group,work,many
224917133,pm,parking,meet
224918200,pm,parking,meet
224921900,group,work,many
224922454,park,outdoor,mall
224922525,church,st,mass
224922550,park,outdoor,mall
224924851,lesson,energy,healing
224925215,amp,tour,cruise
224926476,well,come,us
224927268,music,jazz,concert
224929345,film,life,world
224929384,film,life,world
224934240,well,come,us
224939238,class,free,pm
224940693,please,may,come
224944686,university,pm,center
224947815,event,food,amp
224947948,park,outdoor,mall
224947979,church,st,mass
224948035,church,st,mass
224948088,park,outdoor,mall
224948646,well,come,us
224951025,pm,show,comedy
224951093,pm,show,comedy
224951486,game,play,players
224951679,pm,show,comedy
224951710,happy,pm,hour
224951772,happy,pm,hour
224951815,happy,pm,hour
224956762,group,work,many
224956780,group,work,many
224959104,class,free,pm
224962720,well,come,us
224963201,us,event,community
224966355,class,beginners,yoga
224967475,well,come,us
224969080,data,learn,talk
224969148,data,learn,talk
224969166,data,learn,talk
224969185,data,learn,talk
224969267,data,learn,talk
224975195,event,food,amp
224976990,us,event,community
224985353,please,also,tickets
224986622,park,august,free
224991295,well,come,us
224991413,well,come,us
224996667,game,play,players
224998521,data,learn,talk
224999426,event,players,play
224999953,church,st,mass
224999963,church,st,mass
225000056,please,may,come
225000143,please,may,come
225002824,park,august,free
225005066,film,life,world
225008436,university,pm,center
225009478,data,learn,talk
225009487,club,gear,course
225009756,church,st,mass
225009919,park,outdoor,mall
225009991,event,food,amp
225010035,park,august,free
225010307,group,work,many
225012724,please,also,tickets
225012915,us,event,community
225012948,church,st,mass
225013075,park,outdoor,mall
225015635,well,come,us
225016487,music,jazz,concert
225017476,church,st,mass
225018571,data,learn,talk
225019368,well,come,us
225020691,us,event,community
225020893,park,august,free
225021046,university,pm,center
225021050,lesson,energy,healing
225021096,skate,class,pm
225022185,well,come,us
225022624,data,learn,talk
225024680,please,also,tickets
225025074,data,learn,talk
225025320,data,learn,talk
225025331,church,st,mass
225027094,club,gear,course
225028874,event,food,amp
225029320,game,play,players
225029898,park,august,free
225031967,pm,parking,meet
225032090,church,st,mass
225036020,university,pm,center
225036997,games,th,weekend
225037776,university,pm,center
225038381,data,learn,talk
225041070,game,play,players
225042795,please,also,tickets
225044980,well,come,us
225048767,park,august,free
225049243,park,august,free
225049269,park,august,free
225049367,park,august,free
225052010,please,also,tickets
225055088,dance,salsa,lesson
225056759,event,food,amp
225058824,dance,salsa,lesson
225059352,group,work,many
225059468,please,may,come
225062121,university,pm,center
225063341,games,th,weekend
225063919,games,th,weekend
225064070,games,th,weekend
225065765,group,work,many
225066518,event,food,amp
225067536,well,come,us
225067694,film,life,world
225070865,event,food,amp
225073665,class,beginners,yoga
225075371,event,food,amp
225075961,music,bring,play
225077034,games,th,weekend
225077044,games,th,weekend
225077188,games,th,weekend
225080434,film,life,world
225080718,pm,show,comedy
225081448,university,pm,center
225081497,university,pm,center
225081607,park,august,free
225082361,pm,parking,meet
225091118,lesson,energy,healing
225092026,well,come,us
225092216,us,event,community
225093409,event,food,amp
225093838,well,come,us
225095675,dance,salsa,lesson
225097636,well,come,us
225097800,please,also,tickets
225106084,film,life,world
225107462,data,learn,talk
225107498,data,learn,talk
225107631,data,learn,talk
225107794,data,learn,talk
225111796,vegan,food,raw
225117559,music,jazz,concert
225117705,please,may,come
225118133,lesson,energy,healing
225119304,lunch,pm,attend
225119305,pm,show,comedy
225122106,event,players,play
225122696,class,free,pm
225122997,park,august,free
225123194,film,life,world
225126603,well,come,us
225126848,film,life,world
225127178,group,work,many
225127191,church,st,mass
225127256,music,bring,play
225127412,church,st,mass
225127437,church,st,mass
225127493,lunch,pm,attend
225127612,event,food,amp
225127798,event,food,amp
225127861,pm,parking,meet
225128945,music,bring,play
225129371,lunch,pm,attend
225132798,us,event,community
225137878,pm,show,comedy
225137958,please,also,tickets
225143774,well,come,us
225145613,group,work,many
225146383,well,come,us
225146436,well,come,us
225149620,well,come,us
225154283,well,come,us
225165501,lesson,energy,healing
225165580,amp,tour,cruise
225167888,university,pm,center
225172274,please,also,tickets
225173718,data,learn,talk
225173930,well,come,us
225176213,film,life,world
225182892,club,gear,course
225182910,group,work,many
225184363,event,food,amp
225184435,event,food,amp
225184537,park,outdoor,mall
225185219,amp,tour,cruise
225185379,amp,tour,cruise
225185597,us,event,community
225185618,us,event,community
225185692,us,event,community
225185722,us,event,community
225187613,us,games,sign
225190172,lunch,pm,attend
225190457,pm,show,comedy
225191061,please,also,tickets
225192000,event,food,amp
225192700,park,outdoor,mall
225195050,class,free,pm
225196697,please,may,come
225201404,data,learn,talk
225201528,us,event,community
225201622,us,event,community
225202225,pm,show,comedy
225202436,game,play,players
225202686,happy,pm,hour
225202847,park,outdoor,mall
225203168,well,come,us
225203217,vegan,food,raw
225203725,well,come,us
225204410,amp,tour,cruise
225204734,church,st,mass
225204757,church,st,mass
225207071,park,august,free
225210024,data,learn,talk
225210533,data,learn,talk
225213412,class,free,pm
225218452,data,learn,talk
225218839,well,come,us
225222031,pm,parking,meet
225223987,well,come,us
225228937,us,event,community
225229246,class,beginners,yoga
225230106,university,pm,center
225230495,games,th,weekend
225230731,games,th,weekend
225230778,games,th,weekend
225231578,university,pm,center
225233371,lesson,energy,healing
225233487,lesson,energy,healing
225236022,event,food,amp
225236319,well,come,us
225239795,film,life,world
225241536,university,pm,center
225241776,amp,tour,cruise
225242081,event,food,amp
225245840,lesson,energy,healing
225246584,well,come,us
225249562,please,may,come
225256316,event,food,amp
225257271,please,may,come
225259968,games,th,weekend
225260004,games,th,weekend
225260027,games,th,weekend
225262912,university,pm,center
225263087,well,come,us
225263445,well,come,us
225264988,university,pm,center
225267097,please,also,tickets
225268871,event,food,amp
225270508,music,jazz,concert
225280753,skate,class,pm
225285138,please,also,tickets
225285746,group,work,many
225285769,data,learn,talk
225285793,event,food,amp
225287354,data,learn,talk
225287731,park,august,free
225289299,happy,pm,hour
225293928,class,free,pm
225293941,please,may,come
225294714,please,may,come
225302832,lesson,energy,healing
225302849,lesson,energy,healing
225303956,well,come,us
225305939,group,work,many
225305962,club,gear,course
225306153,event,food,amp
225306414,pm,show,comedy
225307472,well,come,us
225311064,film,life,world
225316151,us,event,community
225316185,game,play,players
225322297,data,learn,talk
225324744,game,play,players
225326841,park,august,free
225328253,church,st,mass
225333965,park,outdoor,mall
225334468,vegan,food,raw
225334504,games,th,weekend
225335146,vegan,food,raw
225335548,pm,parking,meet
225338044,music,jazz,concert
225341727,university,pm,center
225341892,church,st,mass
225341940,data,learn,talk
225342325,park,outdoor,mall
225342457,park,outdoor,mall
225342727,happy,pm,hour
225344418,university,pm,center
225347428,film,life,world
225355303,lunch,pm,attend
225355977,event,players,play
225355994,event,players,play
225356307,data,learn,talk
225356492,data,learn,talk
225356495,data,learn,talk
225357231,university,pm,center
225357854,data,learn,talk
225359158,park,outdoor,mall
225359482,pm,show,comedy
225359953,happy,pm,hour
225360211,well,come,us
225360546,happy,pm,hour
225361019,pm,parking,meet
225362501,film,life,world
225362686,us,event,community
225362829,please,may,come
225363003,please,also,tickets
225363942,event,food,amp
225367630,us,event,community
225367693,pm,show,comedy
225370535,amp,tour,cruise
225371561,well,come,us
225371606,well,come,us
225372088,amp,tour,cruise
225372832,film,life,world
225375548,lesson,energy,healing
225376683,class,free,pm
225376837,us,event,community
225381781,well,come,us
225383617,event,food,amp
225383793,vegan,food,raw
225385000,skate,class,pm
225385990,us,event,community
225386009,event,food,amp
225386873,group,work,many
225387203,event,food,amp
225387990,please,also,tickets
225391769,film,life,world
225392438,please,may,come
225393225,church,st,mass
225393246,pm,parking,meet
225393344,event,food,amp
225399626,game,play,players
225406338,well,come,us
225406524,please,also,tickets
225406639,university,pm,center
225407104,event,food,amp
225407917,park,august,free
225411671,group,work,many
225414113,church,st,mass
225420520,game,play,players
225423436,lesson,energy,healing
225423447,lunch,pm,attend
225423460,lesson,energy,healing
225424709,film,life,world
225425699,us,event,community
225427713,group,work,many
225429736,well,come,us
225434012,data,learn,talk
225435291,group,work,many
225436968,well,come,us
225437296,lesson,energy,healing
225439910,please,may,come
225443315,film,life,world
225443377,game,play,players
225443764,film,life,world
225444235,university,pm,center
225444369,data,learn,talk
225444438,data,learn,talk
225444704,university,pm,center
225444770,event,food,amp
225445507,event,players,play
225446195,lesson,energy,healing
225446328,film,life,world
225446739,skate,class,pm
225446878,film,life,world
225451311,data,learn,talk
225451601,well,come,us
225453025,dance,salsa,lesson
225453061,event,food,amp
225454940,please,may,come
225467710,games,th,weekend
225467818,film,life,world
225467853,film,life,world
225468783,class,beginners,yoga
225470285,class,free,pm
225471816,group,work,many
225471829,music,bring,play
225472625,university,pm,center
225472725,university,pm,center
225472876,music,jazz,concert
225472892,music,jazz,concert
225480207,park,august,free
225480228,park,august,free
225480243,park,august,free
225487548,film,life,world
225487958,church,st,mass
225488383,pm,parking,meet
225496599,lesson,energy,healing
225497096,park,august,free
225497459,well,come,us
225498362,games,th,weekend
225498561,university,pm,center
225498949,event,food,amp
225500341,well,come,us
225507080,park,august,free
225507913,film,life,world
225508959,lunch,pm,attend
225509801,well,come,us
225510573,university,pm,center
225510602,lunch,pm,attend
225512455,event,food,amp
225512679,data,learn,talk
225512983,amp,tour,cruise
225513402,class,beginners,yoga
225514101,lunch,pm,attend
225514280,pm,show,comedy
225514547,amp,tour,cruise
225515778,park,august,free
225515955,church,st,mass
225518262,please,also,tickets
225518840,class,beginners,yoga
225519252,university,pm,center
225520432,data,learn,talk
225521404,please,also,tickets
225522334,please,also,tickets
225523114,event,food,amp
225523217,event,food,amp
225523337,event,food,amp
225523755,us,games,sign
225523852,university,pm,center
225524000,group,work,many
225525184,club,gear,course
225526992,park,august,free
225528227,please,may,come
225529664,data,learn,talk
225530614,film,life,world
225532922,well,come,us
225533665,university,pm,center
225535401,well,come,us
225535519,club,gear,course
225535854,event,food,amp
225537488,group,work,many
225540230,well,come,us
225541022,happy,pm,hour
225541685,music,jazz,concert
225541788,music,jazz,concert
225543087,film,life,world
225544376,music,jazz,concert
225544637,well,come,us
225544661,lunch,pm,attend
225545992,university,pm,center
225548453,well,come,us
225555530,music,jazz,concert
225558118,pm,parking,meet
225558970,class,free,pm
225559012,data,learn,talk
225561456,well,come,us
225561472,well,come,us
225561486,well,come,us
225561517,well,come,us
225561529,well,come,us
225562079,please,also,tickets
