0,1405887,1
1,23558137,1
2,1477047,1
3,1056614,1
4,1074457,0
5,24013067,1
6,23691216,1
7,23999255,0
8,20771402,0
9,1085669,1
10,816398,1
11,674917,1
12,12495712,1
13,11251872,1
14,14215392,1
15,17778672,1
16,861615,1
17,120810,1
18,674828,1
19,24143509,3
20,738078,1
21,7670402,1
22,377244,1
23,24143497,1
24,13138812,2
25,1226521,3
26,948011,1
27,969038,3
28,12956142,1
29,112937,1
30,23747461,1
31,1161333,1
32,14701002,1
33,23942660,1
34,23802318,1
35,24192160,1
36,563624,1
37,18517682,1
38,23722927,1
39,8040282,3
40,6642862,1
41,23831562,0
42,3774262,3
43,18630612,0
44,24138037,1
45,18225742,1
46,8687792,3
47,24078122,1
48,6598742,7
49,24067793,4
50,23877731,0
51,2096281,1
52,158916,1
53,19584142,3
54,17223972,1
55,1438873,1
56,23410252,7
57,4643142,1
58,19765222,7
59,23934258,1
60,7821902,1
61,10559182,4
62,24024786,1
63,18095142,1
64,1267847,0
65,24077799,1
66,754565,1
67,23995722,1
68,23612354,1
69,23883039,1
70,1450785,1
71,1254629,0
72,558189,1
73,1122073,0
74,15597412,1
75,978650,1
76,12921352,1
77,731596,1
78,938297,1
79,24102008,1
80,24075973,1
81,23736080,1
82,13254552,1
83,822670,1
84,24104397,1
85,23769367,1
86,835698,1
87,1594958,1
88,6838692,1
89,1015384,2
90,22170312,1
91,23704317,1
92,20348552,3
93,570488,1
94,24018257,2
95,23530350,1
96,23949897,1
97,889145,1
98,23704137,1
99,18444232,1
100,23964667,1
101,23530353,1
102,23703940,1
103,856403,1
104,1403851,1
105,9126032,1
106,16266372,1
107,21776612,1
108,1584182,1
109,783159,1
110,814077,1
111,6229922,1
112,674849,0
113,1054771,1
114,4869282,1
115,9877572,1
116,9084142,4
117,23740790,1
118,335676,1
119,1055186,1
120,969027,1
121,674839,1
122,836419,1
123,6814352,0
124,8350162,3
125,24044351,1
126,689526,1
127,1092762,7
128,17111332,0
129,14048792,1
130,4971712,1
131,24053586,0
132,23781324,1
133,11892872,4
134,14516412,1
135,10654802,1
136,23826462,1
137,1308714,1
138,24131401,1
139,11442842,1
140,20804532,0
141,1545901,1
142,23626200,0
143,20780262,1
144,2576351,1
145,18164272,1
146,20510472,1
147,1854861,3
148,674812,1
149,23642275,1
150,11666052,7
151,12816712,0
152,911421,0
153,8337782,1
154,1136838,6
155,937447,0
156,15594022,1
157,727351,1
158,852775,1
159,8129432,6
160,721440,1
161,24187292,1
162,23998769,1
163,997661,0
164,23923760,1
165,4759112,1
166,22100192,1
167,23797045,1
168,7588462,3
169,23592287,1
170,8626252,1
171,3017921,1
172,24173140,1
173,23976966,1
174,740042,1
175,24033346,0
176,674836,1
177,3963902,4
178,9933862,0
179,1108438,1
180,24053265,1
181,1013607,1
182,674802,1
183,8659062,1
184,24038997,1
185,955603,1
186,24024710,1
187,24142157,1
188,6434262,1
189,22802542,1
190,23475652,1
191,24063288,1
192,11825272,3
193,17956022,1
194,19695892,1
195,20158732,1
196,18838672,1
197,2539771,4
198,4708992,1
199,24095341,1
200,19515162,0
201,10657782,1
202,1059488,3
203,23909084,3
204,763021,1
205,24103460,2
206,879741,0
207,12533622,1
208,24068648,1
209,23676949,0
210,12733572,0
211,24154310,0
212,17499532,1
213,10279342,1
214,308361,1
215,23585477,1
216,14167812,1
217,833058,0
218,17499542,1
219,24013737,0
220,23917876,1
221,24184871,1
222,23771672,1
223,24158661,0
224,6532322,1
225,23596545,1
226,23883769,0
227,1154790,1
228,23586831,1
229,23670776,1
230,22446562,7
231,14838612,1
232,24131243,3
233,17841722,1
234,20785082,1
235,24071135,1
236,23662715,1
237,23825584,1
238,23625436,1
239,24153444,1
240,23935278,1
241,24147961,1
242,23771661,1
243,23698667,1
244,15182542,1
245,24103445,1
246,1383936,1
247,24070496,1
248,1095802,0
249,706800,1
250,1246313,1
251,6634392,1
252,17606382,1
253,24090568,1
254,14192352,1
255,283798,1
256,998130,1
257,686157,3
258,24073177,1
259,23849762,1
260,674810,1
261,10137112,1
262,24133755,1
263,1570751,1
264,1043879,1
265,14588162,1
266,674855,0
267,3113461,1
268,23918422,1
269,23935061,1
270,1238543,1
271,23647886,1
272,16905892,1
273,1575754,1
274,1134091,1
275,8387302,1
276,14757012,1
277,22627552,1
278,1099760,1
279,24048748,1
280,8773432,7
281,19225842,1
282,1324446,1
283,24145935,2
284,3742912,1
285,1344683,1
286,10091662,1
287,10681362,1
288,24071905,1
289,10910102,1
290,13720702,1
291,4915282,1
292,24061896,1
293,23485143,1
294,1362732,1
295,1219097,1
296,24037901,1
297,19939642,1
298,24013247,1
299,19617192,3
300,706466,4
301,24151238,1
302,12407112,0
303,24021701,1
304,24106427,1
305,487882,1
306,795889,1
307,6195892,1
308,24042969,1
309,1368063,1
310,313464,1
311,1396263,1
312,729514,1
313,2211961,1
314,1035990,1
315,1120340,1
316,23488720,1
317,18344942,1
318,3865112,1
319,1423688,1
320,1558061,1
321,981790,0
322,17012432,1
323,16440832,7
324,674831,1
325,24032123,1
326,952689,3
327,9023432,0
328,24102403,0
329,3789242,6
330,293803,1
331,23249832,1
332,986923,6
333,376852,0
334,18632532,1
335,1102185,5
336,24186324,1
337,24137944,4
338,24167149,0
339,12909212,1
340,24009567,0
341,295623,4
342,1017057,1
343,1080982,7
344,24094014,4
345,808122,0
346,14797382,1
347,15469772,0
348,3814592,1
349,4454242,1
350,23538792,1
351,23961730,1
352,1114957,6
353,20911842,0
354,23499698,1
355,23786211,1
356,977544,1
357,23988024,1
358,23874665,1
359,23683436,5
360,5602632,1
361,21116272,1
362,708815,1
363,21653462,1
364,24025425,0
365,23892914,0
366,872309,5
367,23752680,0
368,15309262,1
369,23834479,1
370,945930,1
371,24066471,1
372,24077791,1
373,5581882,5
374,24152495,0
375,23624929,1
376,995195,0
377,6759402,1
378,1929781,1
379,24051015,1
380,1060183,1
381,13934212,1
382,24059211,1
383,1006725,0
384,24067670,5
385,12595442,1
386,12289292,4
387,18691112,1
388,23611170,0
389,23524084,4
390,18710302,5
391,4816402,0
392,20841982,1
393,1630673,1
394,723199,0
395,6725102,0
396,15534812,1
397,3035311,1
398,24035056,5
399,23997447,7
400,24206245,1
401,5107642,5
402,24077814,0
403,23583711,4
404,23981318,1
405,24052605,5
406,858565,1
407,23813675,1
408,5351532,2
409,810447,0
410,8062982,6
411,24106050,1
412,24132999,0
413,12034602,4
414,931277,5
415,24198197,1
416,24216603,1
417,854288,1
418,24076333,2
419,674813,1
420,20190062,1
421,24181034,0
422,23605057,1
423,674857,1
424,24194981,1
425,9519742,1
426,21659022,5
427,949143,0
428,24012359,1
429,5431112,5
430,22996552,1
431,23690449,0
432,18616592,1
433,556179,1
434,24220517,5
435,738722,0
436,833132,6
437,6195992,0
438,20715682,6
439,7435612,4
440,24216613,0
441,11089472,1
442,24135283,1
443,5251472,1
444,24003869,1
445,8458692,0
446,18288442,5
447,23732286,4
448,17316662,1
449,21508182,1
450,24051060,3
451,4384222,1
452,1901291,1
453,1212461,1
454,24137979,3
455,24035049,1
456,23834334,3
457,1540813,0
458,23968613,1
459,9086712,1
460,24209316,0
461,24187822,0
462,23587569,5
463,23815072,1
464,23583880,3
465,23765536,1
466,8438002,1
467,10872092,1
468,23752694,0
469,5159022,4
470,24095211,1
471,24065051,5
472,23972671,1
473,24095286,1
474,965994,3
475,6466802,0
476,23603543,7
477,24057042,1
478,1321213,1
479,5184822,6
480,20785402,1
481,18206022,0
482,24110221,1
483,1435867,1
484,9877242,0
485,24173444,7
486,684981,1
487,24065228,4
488,23974939,1
489,9846542,5
490,6394202,1
491,23718869,1
492,24040705,0
493,24187818,0
494,19960802,0
495,23961905,3
496,24071693,2
497,18508412,5
498,24028053,6
499,13446692,4
500,18975172,1
501,881726,1
502,23946691,1
503,23954718,3
504,23967017,1
505,23985730,4
506,19946762,1
507,12458192,1
508,16657262,1
509,1261943,1
510,24009426,1
511,1063928,1
512,359436,1
513,19592112,1
514,19772992,1
515,997536,0
516,1038240,1
517,10964302,1
518,698205,1
519,793132,7
520,14057742,1
521,7105872,3
522,4452202,0
523,24215580,1
524,24053220,1
525,10685832,1
526,7557902,1
527,23614232,0
528,8526282,1
529,15833482,1
530,24143888,1
531,1703991,1
532,18634442,1
533,23538896,1
534,23994157,2
535,13214112,0
536,1003830,1
537,1286898,1
538,18940752,4
539,16873602,1
540,24031310,1
541,20434812,2
542,23989632,1
543,24072615,1
544,18064542,0
545,1156895,1
546,1139555,1
547,24092916,0
548,718429,3
549,882044,3
550,19383442,1
551,3293682,1
552,1565820,1
553,1547551,1
554,2265061,1
555,24022132,1
556,1685281,0
557,11287412,1
558,14677392,1
559,23992513,1
560,24105991,1
561,10105052,1
562,17154352,1
563,23866835,3
564,12153052,1
565,23560271,7
566,3343672,2
567,3128631,0
568,24064407,1
569,874396,1
570,3780152,1
571,20537552,1
572,6014232,1
573,24110127,2
574,1318251,2
575,19523112,3
576,377249,2
577,23977888,0
578,5881012,1
579,4230082,2
580,13127742,1
581,8061402,1
582,24178750,1
583,11030052,1
584,5473912,1
585,10168912,0
586,5137982,1
587,12238522,1
588,8602502,1
589,23813042,1
590,1279190,1
591,16280402,1
592,23680042,7
593,1104022,0
594,7999232,2
595,2570651,2
596,1005490,1
597,24152647,1
598,23471156,1
599,1787541,1
600,216309,1
601,23628270,1
602,23810448,1
603,987285,1
604,7249992,1
605,10633072,1
606,23562219,1
607,10573372,1
608,6783622,1
609,20661892,1
610,10077362,1
611,15991352,1
612,24179271,1
613,14648632,1
614,12822202,0
615,1419284,1
616,3668172,1
617,21814002,1
618,21861202,1
619,6682462,1
620,734936,1
621,7282662,1
622,24093935,1
623,24030089,0
624,10794842,2
625,1478030,1
626,24031921,1
627,24064024,1
628,730778,1
629,23698306,1
630,946879,2
631,758454,1
632,1371207,1
633,24176933,2
634,10380362,1
635,5446872,1
636,11333962,1
637,6743682,1
638,8990902,1
639,8110922,1
640,13426032,1
641,1043807,1
642,9870632,1
643,21675962,1
644,8708152,1
645,19548532,3
646,24110688,1
647,8986742,1
648,23727288,1
649,24011787,1
650,24030662,0
651,11918682,2
652,743063,1
653,1385707,1
654,9664422,1
655,8695512,1
656,24122800,1
657,16800842,3
658,21072182,1
659,967422,1
660,1554285,1
661,7693062,1
662,813884,7
663,1298604,1
664,21312402,1
665,22944652,1
666,19036582,0
667,24005295,0
668,24131592,1
669,710425,1
670,23973281,1
671,19821872,1
672,22404122,1
673,9480822,1
674,17499502,1
675,24173562,4
676,3915832,1
677,5558282,1
678,3526612,1
679,22493332,0
680,16422752,1
681,23850121,1
682,5092312,1
683,24060473,1
684,23699006,1
685,23834440,1
686,23823751,1
687,23930415,1
688,1126022,1
689,18212122,1
690,24063814,0
691,18585502,1
692,15849842,1
693,1270951,1
694,16805932,1
695,1553485,1
696,22862182,1
697,24104204,1
698,1486131,3
699,12886872,1
700,420074,2
701,23930204,1
702,14719302,1
703,8383092,0
704,16071262,1
705,13180942,1
706,23714193,2
707,13267712,0
708,22252282,1
709,24175456,0
710,24008943,1
711,24086891,1
712,1616391,1
713,16815882,2
714,715722,1
715,13375122,1
716,23946214,1
717,24029281,1
718,13391152,4
719,16710822,1
720,24063400,1
721,23980769,1
722,8474052,1
723,1525133,1
724,19520582,1
725,24086688,1
726,24115582,1
727,15717312,1
728,24028070,1
729,14482852,1
730,20727282,3
731,765794,1
732,23047182,1
733,16092122,1
734,23715707,3
735,23279162,1
736,23726186,1
737,24085367,1
738,1403760,0
739,15280752,1
740,2962941,0
741,23570158,1
742,13777322,1
743,5685902,0
744,10850102,1
745,4347322,7
746,18440092,1
747,10221962,0
748,12484142,1
749,23791252,2
750,23672637,1
751,23592893,1
752,24053369,1
753,23859888,1
754,24101137,1
755,8402532,2
756,23776162,1
757,16974432,0
758,17049542,1
759,20092502,2
760,985429,1
761,24143533,1
762,15176822,1
763,24045667,1
764,24113373,1
765,23725524,0
766,24004962,1
767,23573374,1
768,24184061,1
769,18067952,1
770,445926,1
771,3188191,1
772,604556,0
773,18043902,1
774,20983392,1
775,23682801,1
776,23747047,1
777,15576512,1
778,23940269,2
779,19507552,1
780,24142718,1
781,737341,1
782,18684512,1
783,23115352,1
784,20791592,1
785,24099388,1
786,18765232,1
787,23879781,1
788,19036712,1
789,24148171,1
790,23548667,1
791,1259672,1
792,1371305,1
793,24040789,1
794,24076709,1
